old_entrez_gene_id	new_entrez_gene_id	date
685234	686862	20150728
685249	102555503	20150729
685255	103690574	20150728
685261	103693512	20151124
685263	691549	20210306
685264	102555935	20150728
685267	299172	20210310
685280	103692999	20150729
685286	293631	20091219
685293	415078	20100428
685294	680627	20150520
685303	100910657	20210310
685314	100912703	20150728
685315	100365265	20150729
685319	102549257	20150728
685320	102555453	20150728
685324	108353202	20210306
685326	362545	20150728
685327	503257	20150729
685343	102554023	20150729
685346	102547245	20150728
685367	100910341	20210306
685368	502056	20120626
685375	103692900	20150729
685380	685393	20150728
685381	502057	20150728
685383	100362255	20150813
685389	102548641	20150729
685390	102554908	20150728
685400	103692359	20150728
685410	100909850	20150728
685413	683504	20111018
685420	102551201	20150729
685422	102554407	20150728
685423	140592	20150728
685444	300074	20090818
685452	102552106	20150728
685463	100911649	20210306
685476	102552244	20150729
685482	362527	20210310
685491	313048	20080531
685495	100910652	20210306
685503	103694517	20150729
685525	502060	20131213
685529	681896	20060830
685531	102556134	20150729
685540	102554418	20150728
685552	103694587	20150729
685558	102553956	20150729
685562	102548216	20150729
685565	100365670	20150729
685566	102548860	20150729
685569	103690592	20150729
685570	691562	20150729
685575	103690587	20150729
685576	102555688	20150728
685577	500473	20150729
685578	102554136	20120626
685581	305491	20150728
685582	102546805	20230215
685586	298016	20150728
685591	102554251	20150729
685601	362427	20150729
685602	102550204	20150729
685604	102551267	20150729
685616	305491	20150728
685617	685199	20120626
685624	102551098	20150728
685629	102553538	20150729
685637	685590	20150728
685640	102552090	20150728
685652	683720	20150729
685658	102550453	20150729
685660	100363333	20100428
685667	100363333	20210306
685671	499497	20150728
685672	315324	20100428
685685	102554341	20150729
685687	682507	20100428
685690	102556400	20150729
685694	366012	20130212
685702	362368	20130213
685708	100912224	20150729
685711	102547811	20150729
685725	687295	20150820
685727	685707	20150729
685739	503350	20210310
685744	103692946	20150729
685745	108353187	20150728
685749	102551844	20150728
685753	120100801	20210310
685759	501467	20150729
685760	501421	20150729
685765	365390	20150820
685766	287750	20130209
685768	100909703	20210306
685773	685199	20120626
685784	500693	20150729
685805	302083	20150728
685807	682010	20060830
685808	64025	20120626
685809	102556146	20230216
685815	685900	20081017
685824	102556237	20150728
685828	120094618	20210310
685831	120093100	20210310
685833	103692990	20150729
685835	501467	20150729
685837	498465	20150728
685841	308765	20100428
685844	102556681	20210331
685847	102555510	20150729
685850	685868	20150728
685851	102547803	20150729
685853	501467	20150729
685858	102556397	20150729
685861	685840	20150728
685862	120095959	20210310
685866	102547269	20150728
685869	685900	20081017
685872	102550211	20150729
685878	685894	20150728
685885	100910377	20210306
685889	684170	20150729
685892	102547225	20150728
685904	102550211	20150729
685906	685890	20111018
685914	120102518	20210310
685918	685989	20150729
685919	688494	20120626
685920	102553747	20150729
685921	117249	20100428
685923	305505	20130404
685929	500410	20150729
685932	499114	20071221
685934	117249	20150728
685951	100910550	20150729
685957	303010	20150729
685966	501467	20150729
685974	102551050	20150728
685977	679342	20200129
685985	685946	20150729
685991	679731	20150728
686003	685331	20120626
686005	102550262	20150729
686017	685989	20150729
686027	120100574	20210310
686033	100910657	20150729
686040	171119	20100428
686041	102547811	20150729
686045	103693965	20150729
686051	102552337	20150728
686052	102551341	20150728
686053	102547811	20150729
686055	686070	20101123
686058	103691010	20150728
686059	114207	20100428
686083	365297	20150729
686084	303589	20210306
686109	502650	20150729
686115	102553385	20150728
686123	266808	20130209
686124	102556166	20150728
686128	316088	20100428
686139	360831	20121115
686149	102552318	20150729
686152	692012	20071109
686153	691489	20071109
686154	685574	20071109
686155	679641	20071109
686156	690880	20071109
686158	498549	20060923
686160	498823	20120626
686161	690858	20071109
686162	689864	20071109
686163	689725	20071109
686167	689097	20071109
686174	681031	20071109
686175	691360	20111018
686176	678726	20120626
686177	689246	20071109
686178	685102	20080910
686181	685619	20071109
686182	691556	20071109
686184	690945	20071109
686190	688435	20071109
686191	691561	20071109
686192	691307	20071109
686193	102555645	20071109
686197	688435	20111018
686201	685778	20060916
686203	685385	20071109
686206	304302	20111018
686208	680677	20071109
686210	688828	20071109
686212	362272	20071109
686216	690919	20071109
686223	502852	20071109
686224	120101029	20210310
686226	684980	20080703
686227	691873	20071109
686229	688484	20071109
686230	691520	20071109
686232	690923	20071109
686235	688497	20071109
686238	679789	20071109
686245	691530	20071109
686246	690927	20071109
686250	65261	20111018
686253	680665	20071109
686255	689965	20071109
686257	680668	20071109
686258	315979	20111018
686261	304298	20111018
686262	680697	20071109
686263	691538	20080913
686264	362274	20120626
686266	315979	20071109
686270	680688	20071109
686271	691631	20071109
686275	689689	20081129
686276	688581	20071109
686278	691636	20071109
686279	689633	20071109
686283	689436	20071109
686286	103689978	20080703
686289	690285	20120626
686291	679953	20071109
686293	691657	20071109
686294	689855	20120626
686297	690047	20071109
686300	100909780	20120626
686301	691370	20071109
686308	689739	20071109
686311	690329	20111018
686313	690318	20210306
686315	680929	20071109
686316	680035	20071109
686317	691004	20071109
686319	680939	20071109
686320	680210	20100203
686321	689760	20071109
686322	501003	20071109
686327	688712	20071109
686328	680952	20071109
686329	691014	20071109
686332	689586	20071109
686334	690088	20071109
686335	120094320	20071109
686336	305779	20111018
686338	689404	20071109
686339	689596	20071109
686340	689794	20071109
686341	680083	20071109
686343	691604	20071109
686344	362278	20071109
686345	680898	20071109
686346	691057	20071109
686347	691051	20071109
686349	308372	20131213
686350	365916	20071109
686351	688487	20071109
686352	691064	20071109
686354	689265	20071109
686358	692014	20071109
686359	678709	20080905
686360	691609	20071109
686361	688510	20071109
686363	691028	20071109
686366	361030	20080915
686368	678728	20080905
686369	366495	20071109
686373	689844	20071109
686374	301106	20111018
686377	692016	20071109
686379	681041	20071109
686381	690620	20071109
686382	691090	20071109
686386	681012	20071109
686388	365402	20131213
686389	689787	20071109
686392	681021	20071109
686394	691101	20071109
686395	690166	20071109
686398	679747	20071109
686401	689395	20071109
686403	685042	20071109
686406	688904	20071109
686407	685848	20071109
686408	681050	20071109
686409	84011	20111018
686414	689915	20071109
686415	691065	20071109
686417	680250	20100716
686419	680006	20080703
686420	103693740	20071109
686421	685893	20071109
686422	688670	20071109
686423	313974	20071109
686425	686091	20071109
686426	685085	20071109
686427	691138	20081127
686428	685612	20120911
686429	102549779	20071109
686433	689464	20071109
686434	689072	20111018
686435	690833	20071109
686437	102556129	20150729
686438	691139	20071109
686440	689604	20071109
686442	120097699	20210310
686443	689945	20071109
686445	689052	20071109
686446	685743	20071109
686447	691150	20071109
686449	690229	20080703
686450	686075	20071109
686451	691157	20071109
686452	691110	20071109
686453	301020	20071109
686455	685772	20071109
686457	691162	20071109
686460	690423	20080913
686462	102549803	20071109
686463	690276	20071109
686465	691942	20071109
686466	685940	20100203
686469	689128	20071109
686471	690263	20080703
686473	689041	20071109
686475	100364155	20071109
686477	120098870	20081201
686478	690037	20071109
686480	690728	20071109
686481	690696	20071109
686482	689733	20071109
686483	690346	20071109
686484	689621	20071109
686485	691175	20111018
686488	102553323	20071109
686489	690900	20071109
686494	691196	20071109
686495	691171	20071109
686496	120098274	20210310
686498	100909414	20071109
686501	680920	20071109
686503	691031	20081127
686504	690069	20071109
686507	103691683	20071109
686508	690389	20071109
686509	689798	20071109
686513	681376	20071109
686515	691203	20071109
686516	691228	20071109
686518	690349	20080703
686519	690778	20071109
686520	306400	20080905
686522	406033	20101101
686523	291352	20111018
686524	499655	20071109
686526	102550823	20071109
686529	690784	20071109
686530	29206	20091120
686534	691723	20071109
686535	685983	20071109
686536	680799	20090723
686537	100362394	20120626
686538	689849	20071109
686540	680579	20071109
686541	360865	20111018
686542	690055	20071109
686543	691730	20071109
686546	405191	20071109
686547	306117	20120626
686549	692018	20071109
686551	691249	20071109
686553	689581	20071109
686556	692019	20071109
686557	689488	20071109
686558	691254	20071109
686559	690434	20071109
686560	100101373	20111018
686561	685066	20071109
686562	690450	20071109
686564	689899	20071109
686565	691737	20071109
686566	313993	20071109
686567	680860	20120626
686568	498507	20071109
686570	685088	20071109
686572	690196	20071109
686575	691743	20071109
686577	690209	20071109
686578	691022	20071109
686579	191572	20090126
686582	688622	20071109
686583	502650	20071109
686584	690489	20071109
686587	690845	20071109
686589	315091	20111018
686593	690235	20071109
686595	692020	20071109
686598	689818	20071109
686599	680465	20090126
686601	681081	20111018
686603	691304	20071109
686604	692021	20071109
686606	685128	20071109
686607	690268	20071109
686608	691292	20071109
686609	502573	20120626
686613	689976	20071109
686614	692022	20071109
686615	691775	20071109
686616	691231	20100202
686617	303155	20120626
686619	691317	20071109
686621	690223	20071109
686623	690305	20071109
686624	691306	20071109
686625	680664	20071109
686626	680823	20071109
686627	690234	20071109
686629	688802	20071109
686630	690313	20071109
686631	680018	20120626
686635	685202	20071109
686640	688823	20071109
686642	680045	20131128
686645	691789	20071109
686646	685202	20071109
686650	690029	20071109
686652	691327	20071109
686653	690419	20081126
686654	102555809	20071109
686657	246144	20101022
686663	691337	20071005
686664	691338	20071109
686667	680881	20071109
686668	691193	20071109
686670	689693	20071109
686671	294747	20111018
686672	691354	20071109
686674	690360	20071109
686676	688953	20071109
686681	102555723	20111018
686682	692025	20071109
686686	690378	20071109
686688	414986	20071109
686689	364991	20120626
686690	685396	20071109
686691	691807	20070910
686692	686677	20210310
686693	691358	20071109
686694	690392	20071109
686695	360268	20111018
686696	103693840	20071109
686697	685414	20071109
686698	691365	20071109
686699	679586	20071109
686700	501890	20120626
686701	296384	20111018
686702	679626	20071109
686704	102548129	20071109
686705	691362	20071109
686706	690404	20071109
686709	692027	20071109
686710	689754	20071109
686715	688913	20080906
686716	690684	20071109
686717	681165	20080910
686722	685704	20081127
686727	305365	20080703
686728	685714	20081129
686729	690115	20111018
686730	685479	20071109
686731	315451	20071109
686733	360869	20111018
686737	680309	20111018
686740	690726	20071109
686741	691389	20071109
686742	689888	20071109
686743	102556397	20071109
686745	24373	20111018
686746	685528	20071109
686747	690733	20071109
686750	310611	20111018
686754	497194	20071109
686755	688691	20071109
686756	685514	20071109
686757	102548253	20071109
686758	691845	20071109
686760	690888	20080703
686761	690368	20071109
686762	691847	20071109
686763	690893	20080703
686764	691402	20071109
686766	685823	20080906
686767	690384	20071109
686768	692029	20071109
686769	689077	20111018
686771	690617	20080930
686772	685839	20080906
686776	680493	20080703
686777	692030	20071109
686778	691855	20071109
686782	102552570	20071109
686783	691455	20071109
686786	685887	20081127
686790	554172	20091223
686792	287316	20131213
686794	685277	20111018
686797	678732	20071109
686798	691458	20071109
686799	690751	20071109
686800	680407	20080703
686801	690444	20071109
686803	691870	20071109
686804	678748	20071109
686806	102548369	20071109
686808	691431	20071109
686810	362951	20080906
686812	680476	20111018
686814	685733	20071109
686817	679566	20071109
686818	691985	20071109
686819	680440	20080703
686824	680842	20091202
686827	692031	20071109
686829	679958	20071109
686830	685365	20080703
686831	690506	20071109
686832	690618	20071109
686833	501816	20111018
686834	690330	20071109
686836	691475	20071109
686843	690526	20071109
686845	691479	20071109
686846	679715	20071109
686847	501921	20111018
686848	501818	20111018
686850	690531	20071109
686851	680551	20111018
686852	691308	20120626
686853	364453	20071109
686854	679582	20071109
686855	102553059	20071109
686856	691901	20071109
686857	100312761	20120626
686858	691501	20071109
686859	690546	20071109
686865	691111	20071109
686866	689377	20080905
686867	685945	20071109
686868	690755	20080913
686869	103693017	20071109
686870	691679	20071109
686871	680611	20080703
686875	691106	20071109
686876	415078	20101101
686877	685964	20071109
686879	691003	20071109
686881	691102	20071109
686882	689438	20071109
686886	685989	20150729
686887	680640	20101117
686888	691095	20071109
686890	680246	20071109
686891	690507	20111018
686892	680445	20071109
686893	690181	20071109
686897	310880	20071109
686898	690698	20071109
686901	685999	20071109
686903	689489	20071109
686904	362399	20071109
686905	688655	20120626
686906	690315	20080913
686909	691085	20071109
686910	689507	20071109
686912	691079	20071109
686913	692033	20071109
686914	691931	20071109
686918	679526	20071109
686919	691071	20071109
686920	690820	20080523
686925	691067	20071109
686928	120094626	20210310
686935	688618	20071109
686941	691055	20071109
686943	680142	20071109
686948	689421	20071109
686949	686144	20071109
686950	100912556	20071109
686951	690848	20100630
686952	100911583	20071109
686955	685192	20071109
686957	690214	20071109
686958	691566	20071109
686959	691572	20071109
686960	680503	20071109
686962	685206	20071109
686963	691572	20071109
686964	679957	20071109
686966	679975	20071109
686968	692034	20071109
686970	689880	20071109
686971	689219	20071109
686972	691943	20071109
686973	691637	20071109
686975	691944	20071109
686976	690802	20071109
686978	690350	20071109
686982	685754	20081129
686983	691246	20071109
686984	690407	20080913
686985	171485	20071109
686986	691589	20071109
686987	680293	20071109
686988	685781	20071019
686990	688512	20071109
686991	690821	20071109
686993	690015	20071109
686995	691954	20071109
686996	680627	20071109
687000	691468	20111018
687004	679899	20071109
687006	312562	20071109
687009	102556681	20120626
687010	120098631	20210310
687011	103691494	20071109
687012	287228	20071109
687015	680197	20071109
687017	680492	20071109
687019	690849	20071109
687024	687030	20120626
687025	680229	20071109
687026	679932	20071109
687027	688659	20071109
687032	245965	20080913
687037	679969	20071109
687038	317394	20210310
687040	690445	20071109
687041	679985	20071109
687043	680365	20071109
687044	692035	20071109
687045	679995	20071109
687047	686091	20120626
687049	690117	20081126
687051	691652	20071109
687052	308445	20111018
687055	690966	20111018
687058	685900	20081017
687060	680050	20070630
687068	691186	20210306
687069	681194	20071106
687070	680376	20071109
687072	679584	20071109
687073	503238	20111018
687076	692036	20071109
687077	679603	20071109
687078	314616	20080914
687079	100913063	20111018
687080	501831	20120626
687081	691033	20111018
687084	688907	20071109
687089	692037	20071109
687094	680726	20111018
687098	688958	20071109
687099	690953	20071109
687101	103693365	20150728
687102	690203	20081126
687104	120101452	20210310
687106	690967	20071109
687113	692038	20071109
687117	686132	20071109
687120	680613	20071109
687121	364648	20120626
687122	689043	20071109
687124	686028	20081129
687125	681381	20071109
687126	367412	20111018
687129	680533	20071109
687130	108350028	20210310
687131	685713	20071109
687134	680243	20071109
687135	691009	20071109
687137	685724	20071109
687138	309607	20210310
687139	691013	20071109
687142	500267	20071109
687145	500267	20120626
687146	689072	20131213
687148	362415	20071109
687149	681408	20080703
687151	100364974	20071109
687152	686048	20091020
687154	685004	20071109
687156	692040	20071109
687157	680424	20071109
687159	690637	20071109
687160	680335	20071109
687161	499745	20071109
687163	691035	20071109
687165	692041	20071109
687166	691093	20080930
687169	688521	20071109
687171	690861	20111018
687173	680769	20071109
687175	685860	20071109
687177	685958	20080703
687178	690662	20071109
687179	680646	20071109
687184	685081	20071109
687186	691141	20071109
687188	308444	20111018
687191	499723	20071109
687195	685939	20071109
687197	691662	20150409
687200	367328	20071109
687202	691504	20071109
687203	690844	20080614
687204	364149	20071109
687205	680735	20071109
687206	685492	20071109
687209	500645	20071109
687210	691163	20100716
687213	680755	20071109
687214	679921	20080703
687216	289614	20100716
687217	690718	20071109
687219	691170	20081129
687220	688613	20080907
687221	685189	20071109
687222	685222	20111018
687224	688544	20091021
687226	688642	20120626
687227	680656	20071109
687228	690743	20071109
687229	680531	20071109
687230	680948	20071109
687231	692043	20071109
687232	688685	20111018
687233	60668	20111018
687236	680810	20071109
687237	315166	20120626
687238	690491	20071109
687239	690769	20071109
687240	688407	20080703
687243	680723	20071109
687245	688420	20090124
687246	681008	20071109
687247	24291	20071109
687250	680644	20071109
687251	680602	20071109
687252	689407	20071109
687253	680747	20071109
687255	365349	20080703
687260	689417	20071109
687261	103691301	20150728
687262	103693341	20111018
687263	691108	20071109
687268	690810	20071109
687269	689440	20071109
687273	100912914	20071109
687274	680687	20071109
687275	685416	20071109
687276	688839	20120626
687279	120096995	20071109
687280	498954	20071109
687283	690578	20071109
687284	304719	20131213
687285	690829	20071109
687287	405519	20071109
687289	681146	20071109
687290	100912992	20071109
687291	680720	20071109
687293	680874	20071109
687294	685480	20071109
687296	680732	20071109
687297	681026	20071109
687299	690854	20071109
687301	681183	20071109
687304	690017	20071109
687307	690634	20071109
687308	361805	20111018
687312	691506	20080703
687314	692046	20071109
687315	685587	20071109
687316	102548762	20071109
687318	681268	20071024
687319	680773	20071109
687323	680754	20071109
687325	681138	20071109
687328	102554136	20111018
687330	680797	20071109
687331	691312	20071020
687335	689142	20111018
687336	692048	20071109
687338	689069	20080906
687340	685610	20111018
687343	692049	20071109
687344	690103	20071109
687345	691312	20210306
687348	681255	20071109
687350	680872	20071109
687353	680896	20071109
687357	681310	20071109
687359	685691	20080703
687360	689210	20080906
687361	690442	20090424
687362	685098	20071109
687363	502213	20120626
687365	688993	20080703
687367	690164	20071109
687368	689694	20071109
687370	685199	20071109
687377	691027	20071109
687378	100912325	20071109
687379	691248	20071109
687383	681023	20071109
687384	684966	20071109
687385	681022	20071109
687391	681039	20071109
687392	689789	20071109
687395	691145	20120626
687396	685840	20120626
687398	100364934	20071109
687400	685077	20071109
687404	691069	20071109
687406	308879	20060819
687409	689118	20111018
687411	689425	20080916
687413	681158	20071109
687414	690358	20071109
687415	688981	20071109
687417	685165	20071109
687418	102549257	20071109
687419	690358	20071109
687422	681186	20071109
687423	688614	20071109
687427	679880	20071109
687437	102547882	20071109
687439	102550534	20150728
687443	102557478	20071109
687444	685032	20131213
687446	681375	20071109
687447	680220	20071109
687448	681385	20071109
687450	296504	20071109
687451	690470	20071109
687452	680256	20071109
687453	681413	20071109
687454	679689	20071109
687456	685393	20071109
687457	684988	20071109
687459	685393	20071109
687461	685000	20071109
687462	679713	20071109
687465	103691095	20210310
687469	689484	20080703
687470	680401	20071109
687473	310914	20071109
687476	690914	20071109
687479	685338	20071109
687480	688866	20071109
687483	102547645	20210331
687484	685356	20071109
687489	691356	20071109
687491	689755	20080916
687492	690562	20071109
687495	685454	20071109
687496	691688	20080910
687497	685169	20071109
687498	679934	20071109
687499	691438	20080923
687500	688963	20071109
687501	405613	20071109
687503	689711	20080703
687504	498958	20071109
687505	691442	20080923
687510	685067	20071109
687514	680695	20071109
687516	102555183	20220423
687523	685116	20071109
687526	691457	20111018
687528	691461	20120626
687530	689779	20080703
687531	680794	20071109
687533	100910669	20111018
687538	689820	20090124
687540	207117	20111018
687541	685168	20071109
687542	690670	20071109
687543	685803	20071109
687547	690694	20071109
687549	360804	20111018
687551	685398	20071109
687552	679990	20080703
687554	691484	20080703
687556	681047	20071109
687558	690712	20071109
687559	690724	20071109
687562	691957	20150410
687563	689909	20080905
687564	688845	20080703
687566	690032	20111018
687567	690747	20071109
687568	685937	20071109
687569	102548255	20071109
687570	287420	20111018
687572	689936	20080703
687576	685539	20071109
687579	679907	20111018
687580	686002	20071109
687582	685425	20071109
687586	685466	20071109
687587	691499	20071109
687591	691516	20071109
687592	691642	20080913
687595	691750	20111018
687601	690297	20080913
687604	689048	20080703
687606	300274	20210306
687607	689048	20111018
687611	690137	20130410
687614	680671	20111018
687616	690357	20080913
687622	120098855	20210310
687623	102547269	20071109
687625	691209	20071109
687626	690415	20080927
687630	292801	20091219
687632	120101614	20210310
687634	361641	20080703
687635	690460	20081004
687640	690478	20081004
687641	685973	20071109
687645	691976	20080524
687647	690520	20081129
687648	686066	20071109
687651	691852	20080906
687654	691981	20080703
687657	691012	20071109
687658	685982	20071109
687661	288665	20111018
687662	102546627	20080905
687663	100910996	20090112
687664	690588	20090112
687666	691034	20071109
687667	688612	20071109
687668	691982	20081126
687669	688640	20071109
687670	689637	20080703
687672	103691852	20071109
687673	688672	20071109
687676	120093766	20210310
687678	691083	20071109
687681	309692	20130409
687682	690211	20111018
687688	688805	20071109
687690	688638	20071109
687691	688656	20071109
687692	503024	20071109
687693	691921	20080930
687698	691922	20080907
687700	688699	20071109
687701	295980	20071109
687705	303259	20111018
687706	691202	20071109
687708	100365744	20120510
687709	688945	20071109
687712	688959	20071109
687716	361649	20111018
687717	691991	20080905
687718	691394	20071109
687719	691992	20080703
687720	404939	20071109
687723	690811	20090112
687724	140694	20111018
687727	304512	20111018
687728	689089	20071109
687730	681178	20080910
687731	688755	20071109
687732	499780	20071109
687733	679937	20080915
687734	691418	20071109
687735	691993	20120626
687737	691260	20071109
687740	691265	20071109
687741	690049	20080703
687743	688817	20071109
687745	690865	20111018
687748	681260	20150520
687751	680065	20081129
687756	685245	20131213
687757	691995	20070910
687763	360557	20090308
687764	689184	20071109
687766	360557	20090308
687768	691998	20111018
687769	690136	20111018
687770	360603	20120626
687771	690910	20090112
687772	685332	20080703
687773	295541	20111018
687775	680280	20111018
687776	691842	20071108
687779	689174	20071109
687781	685668	20111018
687783	689182	20071109
687784	679600	20120626
687786	689211	20071109
687787	287420	20071109
687788	679629	20111018
687794	689394	20071109
687796	102554586	20150729
687799	689408	20071109
687801	306889	20120626
687802	691368	20071109
687805	102548544	20090106
687806	691532	20071109
687809	681271	20090112
687810	690343	20111018
687811	689496	20071109
687814	314740	20120626
687815	691540	20071109
687816	690356	20111018
687819	691898	20111018
687820	691155	20120626
687822	691263	20130326
687825	691192	20090106
687826	100365755	20071109
687832	503322	20111018
687835	691278	20080703
687836	689275	20071109
687837	691206	20080930
687838	84596	20071109
687840	500661	20071109
687842	499353	20120626
687843	689723	20071109
687844	689632	20071109
687845	680737	20080910
687848	689746	20071109
687849	292273	20111018
687855	685374	20071109
687857	691453	20071109
687860	689527	20071109
687862	689490	20071109
687863	691297	20081127
687865	691301	20081127
687868	299802	20080905
687869	120095328	20210310
687870	685207	20081127
687876	685272	20080913
687878	691656	20071109
687880	292855	20210306
687883	689946	20071109
687888	691675	20071109
687899	691534	20071109
687901	689996	20071109
687902	691694	20071109
687903	679783	20111018
687904	691543	20071109
687908	102553691	20071109
687911	690777	20111018
687914	690080	20071109
687916	691565	20071109
687918	691729	20071109
687919	309762	20111018
687921	296512	20090127
687923	691583	20071109
687925	690140	20080524
687927	690140	20080524
687928	690133	20071109
687930	691597	20071109
687932	690155	20071109
687933	103690395	20071109
687934	688694	20071109
687935	691610	20071109
687938	691621	20071109
687941	690157	20071109
687943	102552721	20071109
687944	690217	20071109
687946	690226	20071109
687947	679683	20071109
687948	499147	20111018
687949	690260	20071109
687952	691671	20071109
687953	685317	20080927
687954	290580	20111018
687958	499865	20071109
687959	685493	20071109
687961	683313	20111018
687965	690390	20071109
687966	679959	20070320
687970	296074	20131213
687971	690451	20071109
687972	100911919	20071109
687974	690463	20071109
687976	691745	20071109
687978	690987	20080920
687979	691002	20060830
687981	691018	20060830
687982	691770	20071109
687983	287537	20150728
687984	691041	20111018
687988	691120	20080703
687997	314251	20071109
687998	688415	20090112
688000	691172	20120626
688002	103692664	20071109
688004	100910827	20071109
688009	691881	20071109
688015	691907	20071109
688016	680245	20071109
688017	120097748	20210310
688021	691920	20071109
688023	691920	20071109
688025	102546873	20071109
688030	691932	20071109
688031	691932	20071109
688035	296099	20071109
688039	691937	20071109
688042	366683	20071109
688044	685433	20080703
688046	691941	20071109
688049	301894	20101102
688051	103693256	20111018
688052	311361	20071109
688056	681315	20070210
688057	691952	20071109
688065	688605	20080703
688074	688900	20080703
688079	287571	20111018
688080	102548641	20071109
688081	679845	20071109
688083	685695	20120626
688088	680089	20071109
688094	689401	20081129
688095	296136	20071109
688097	689684	20111018
688100	680515	20071109
688101	680560	20071109
688102	100910657	20071109
688103	680575	20071109
688104	680603	20071109
688105	360590	20111018
688106	680751	20071109
688107	680698	20071109
688109	100365450	20210331
688110	680721	20071109
688113	680857	20071109
688114	689890	20080703
688116	311426	20071109
688117	296165	20071109
688119	689962	20130410
688120	681040	20071109
688122	108350566	20071109
688123	681084	20071109
688125	681187	20071109
688129	681292	20071109
688132	681414	20071109
688134	684989	20071109
688135	103693419	20080703
688137	685090	20071109
688139	24654	20071109
688144	690586	20080903
688147	685336	20071109
688148	690666	20120626
688150	311760	20111018
688154	690825	20111018
688159	295541	20071109
688165	691075	20111018
688169	287661	20111018
688178	363678	20111018
688180	680060	20111018
688181	680104	20120626
688182	680218	20111018
688183	303526	20111018
688185	100312706	20120626
688188	680328	20111018
688194	680454	20111018
688197	680991	20120626
688204	684984	20080703
688205	282821	20111018
688210	685269	20120626
688223	685826	20080703
688225	307396	20071109
688226	24862	20111018
688227	100360296	20111018
688235	688885	20120626
688240	499745	20111018
688243	120098237	20210310
688248	689284	20111018
688250	100909418	20210310
688252	690076	20080703
688257	689926	20130410
688258	690212	20080703
688259	287827	20060729
688263	690308	20080703
688264	690323	20111018
688265	171046	20111018
688269	690374	20080703
688273	314473	20111018
688275	690599	20111018
688281	362951	20120626
688284	113922	20111018
688287	691226	20071109
688290	679655	20071109
688294	360670	20120626
688299	690853	20080703
688300	690871	20100911
688302	108348293	20150728
688305	690585	20080703
688306	685477	20071109
688307	25684	20111018
688310	103693495	20150409
688313	691026	20080524
688326	691099	20111018
688330	303753	20111018
688334	690758	20071109
688337	291427	20071109
688338	299825	20111018
688341	685220	20111018
688345	362851	20111018
688346	362274	20111018
688347	300308	20111018
688357	103691072	20071109
688358	300274	20120626
688360	25398	20080521
688362	120093780	20210310
688367	245980	20111018
688368	691432	20071109
688371	688778	20071109
688373	307855	20120626
688376	502217	20071109
688381	691238	20120626
688401	120100590	20230201
688408	103693671	20150729
688436	100910631	20210306
688448	688536	20150729
688451	302860	20230204
688469	100910977	20230204
688477	102548211	20150729
688499	688510	20150729
688507	102550211	20150729
688513	103692221	20150729
688514	298109	20150729
688519	688649	20150728
688535	103692988	20150729
688538	102551971	20150729
688545	312562	20150729
688546	120102829	20210310
688548	688459	20150728
688558	500410	20150729
688561	103690349	20150729
688563	501946	20150729
688572	679711	20150728
688582	686132	20150728
688588	363413	20120626
688597	102547148	20150729
688630	103692329	20150728
688631	304719	20120626
688660	690733	20150728
688663	501297	20150728
688675	499006	20120626
688676	312108	20150728
688678	317597	20120626
688682	100362965	20220714
688688	120095300	20210310
688703	102547076	20150729
688722	102549520	20150728
688738	103691176	20150729
688756	102546412	20150729
688772	685668	20150729
688773	302022	20100427
688807	100912361	20150728
688808	685183	20150729
688814	100910569	20210306
688821	367447	20150729
688825	502721	20120626
688831	501297	20150728
688833	102549742	20150729
688861	294988	20150728
688863	103692110	20150728
688864	100909776	20220305
688872	303617	20100428
688873	100910457	20150729
688878	679711	20150728
688881	102554720	20150729
688886	100909724	20130217
688889	310597	20131213
688894	120103587	20210310
688895	314843	20150729
688901	688887	20150729
688911	103693045	20150729
688926	100363914	20150729
688927	102547968	20150728
688934	307380	20110329
688952	307639	20130405
688960	500696	20150729
688964	501421	20150729
688973	100912229	20210306
688975	102548912	20150729
688979	102551797	20150729
689006	100911198	20150729
689010	102550593	20150728
689011	365854	20150728
689016	501467	20150729
689019	102554355	20150729
689038	689048	20100428
689050	120096541	20150729
689053	117062	20150728
689059	103694519	20150729
689082	100359977	20150820
689083	679730	20150728
689084	302083	20150728
689091	102554715	20150729
689092	306860	20210527
689104	102549302	20150728
689107	498781	20120626
689109	103691917	20150729
689110	103692683	20150729
689120	306344	20081202
689121	24416	20110409
689123	259273	20080905
689126	102555312	20150729
689135	24416	20071211
689145	690806	20150819
689146	102552714	20210310
689147	100912373	20150729
689152	289245	20120626
689154	103691546	20150728
689160	100910364	20210306
689168	120101464	20210310
689169	103693048	20150729
689170	102553062	20150729
689171	100910403	20210306
689178	100912361	20210331
689181	305812	20111008
689209	102552570	20150729
689222	100363692	20150729
689233	102550835	20150728
689235	102552694	20150729
689236	103692876	20150728
689240	689253	20150729
689241	102547811	20150729
689251	102555850	20150729
689255	302280	20120626
689282	102550365	20150729
689288	498972	20150728
689289	502727	20100428
689294	57033	20100428
689307	102548970	20150729
689312	689453	20150728
689321	102546783	20150729
689330	683630	20100428
689331	100911790	20150729
689334	120101732	20210310
689338	501467	20150729
689345	102554574	20150729
689347	302083	20150728
689350	293996	20080910
689360	103692933	20150729
689373	100910530	20150729
689376	102549992	20150729
689385	367328	20150729
689416	502566	20120626
689424	103693673	20150729
689430	299105	20150729
689435	100910123	20210316
